,Date,Signal,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr
1529,42347,2,17558.18,17767.69,17403.51,17492.3,122020000,22270281039.171,13640340000,-0.143619845485408,-2899546998.82801,-2712.99475495879,-2612.84861083718,-1568087.7656189,3159.62537021122,219.571521188456,18006.3517839815,17328.3952160184,17667.3735,0,0,17716.664,17716.664,17501.8059999999,0,1,17245.24,17888.35,0,0,-40.4393844017831,-86.161229100243,45.7218446984599,17671.2816659021,17630.8422815003,18.3098135822223,14.8134507581768,25.0238246303959,0.957954169499412,0.982112798438143,-0.0241586289387306,0.0717847502335338,25.9271744288776,-61.4709731765633,125.306499999976,11.1516318719689,18.9550676874024,-7.80343581543348,17623.3425,16960.11,17196.825,16608.115,12,32,-20,45.9676898894199,41.8369431730526,9.72977340778599,45.908436609685,17.3815163557348,36.3044979775192,-82.6184836442651,-51.6756470587752,17689.2768244028,-1.85992781565783,-0.430897085610204,-0.431828122605537,69.972384333891
1530,42348,1,17493.17,17697.74,17474.66,17574.75,107310000,22259265264.561,13747650000,-0.111949167387211,-1221367498.99542,124.73022085592,-3219.9625082109,-19974.6692415341,3174.51827233238,219.922369069611,18001.9057902707,17320.0942097293,17661,0,0,17692.5643333333,17692.5643333333,17460.7073333333,0,0,17245.24,17888.35,0,0,-29.7433426932148,-74.8776518188374,45.1343091256226,17656.4306403787,17626.6872976855,18.8326984187927,13.6886118523647,23.1236750990011,0.916400130435085,1.01441723963283,-0.0980171091977544,0.0623273920333881,26.1069580178215,-42.2230458376309,151.189999999976,8.95147003058789,17.0275981952221,-8.07612816463429,17619.91,16960.11,17269.7375,16674.09,8,28,-20,48.5531459733849,41.547457917942,9.2434044837179,43.350421264925,33.5219153142926,26.6817923071564,-66.4780846857073,-62.2027058823041,17686.2864566336,-1.22482953664091,0.471350251253421,0.470242874342474,70.7735495945103
1531,42349,1,17574.75,17574.75,17230.5,17265.21,134510000,22151879982.6438,13613140000,-0.110138530712993,-6994918627.71038,-46982.1528139173,-7389.52817731075,-1863287.51185886,3174.51827233238,232.35513216265,18023.5349356971,17280.1790643028,17651.857,0,1,17648.4773333333,17648.4773333333,17390.2993333333,0,1,17245.24,17888.35,0,0,3.66835200943387,-59.1684510531831,62.836803062617,17596.2428495512,17599.9112015606,20.3571771052947,12.1547754908985,28.4799316260978,0.824018493951375,1.10045578133004,-0.276437287378665,0.0497197875318875,26.3203676913923,-143.083152013655,161.532999999973,5.74794032011735,14.8584426359652,-9.11050231584789,17568.005,16995.7549999999,17373.6175,16674.09,4,24,-20,40.6826262442742,32.6538606891176,8.05807726405708,40.2785769024817,5.17225964117527,18.6918971037341,-94.8277403588247,-110.721676470537,17660.1925815433,-3.07081835529488,-1.76127683181838,-1.77697187402774,67.7657546306283
1532,42352,1,17277.11,17378.02,17138.47,17368.5,142540000,22283090566.6555,13755680000,-0.00488520820779366,-3892365023.75174,-24264.2268836815,-9037.99238171814,-1516340.64157841,3174.51827233238,233.074618946385,18005.846563908,17310.1934360919,17658.02,0,0,17602.0786666666,17602.0786666666,17331.6906666666,0,0,17265.21,17888.35,0,0,21.5641429928837,-43.0219322439697,64.5860752368535,17561.2054880818,17582.7696310747,22.0870585744026,11.2131980945871,29.2497800831459,0.795869605014804,1.14408405981907,-0.348214454804274,0.0365998915774327,26.4792200377636,-171.39748392558,155.369999999973,3.49535663899672,12.5989013202012,-9.1035446812045,17523.215,16995.7549999999,17377.4825,16814.545,64,20,44,43.9477899488003,32.5777771599801,7.21845517357782,48.0445424304319,30.1437538493793,22.9459762682822,-69.8562461506206,-196.565499999946,17650.5202664475,-2.49750328264299,0.59825510376068,0.596472663408853,68.7694218200686
1533,42353,2,17374.78,17627.63,17341.18,17524.91,123430000,22317997406.5926,13879110000,-0.0470168505504899,-578357691.787209,52486.0503929353,-4918.81432508438,1964287.28671353,3203.10602619572,238.412157051746,18004.1843489111,17316.0456510889,17660.115,0,0,17568.417,17568.417,17286.9619999999,0,0,17265.21,17888.35,0,0,22.862165638111,-29.8451126675536,52.7072783056646,17555.6215668384,17578.4837324765,21.867162793005,18.1003468352013,26.5965677208082,0.885211168709054,1.06145476526294,-0.176243596553891,0.0253657393040971,26.5390304343818,-80.9358216289012,59.8049999999748,1.06982492272801,10.3350823950038,-9.26525747227584,17514.4375,16995.7549999999,17377.4825,16827.055,60,16,44,48.5649324842837,40.1894223969582,6.79488593179013,44.2289842342963,50.6401436228064,28.6520523711202,-49.3598563771935,-215.579264705829,17646.1307943955,-1.61945592613196,0.900538330886369,0.896507664848122,70.2892551543736
1534,42354,2,17530.85,17784.36,17483.68,17749.09,123790000,22412746078.2701,14002900000,0.0255351374082547,3468728007.03953,36340.7692059132,-2577.20228394754,2695065.68679509,3203.10602619572,244.638941346572,18009.9494564116,17336.2395435883,17673.0945,0,0,17557.6726666666,17557.6726666666,17265.4876666666,0,0,17265.21,17888.35,0,0,5.7352926036001,-22.7290316133228,28.4643242169229,17585.385941171,17591.1212337746,20.755039200691,21.2647500619057,24.1230138583177,0.900141066142139,1.01047068407144,-0.110329617929307,0.0183126480028614,26.6648603561991,1.98992811579399,215.255499999973,0.273875796107941,8.40156676806352,-8.12769097195558,17514.4375,17239.975,17503.6275,16960.11,56,12,44,54.3669267040882,41.64077738722,6.8796253231589,49.4811678686148,80.0172976372998,53.6003983698284,-19.9827023627002,-204.886147058772,17646.6472274979,0.164616996013536,1.27920771062448,1.27109496147799,72.4676084366734
1535,42355,1,17756.54,17796.76,17493.5,17495.84,115780000,22298752830.2322,13887120000,-0.0613952627398996,-1215559565.39468,2910.01779236449,-2099.09599039137,-68456.8487727253,3157.40302952749,250.501047211914,18005.0515546505,17317.0054453494,17661.0285,0,0,17561.082,17561.082,17274.0739999999,0,0,17265.21,17888.35,0,0,12.4537220768033,-15.6924808752976,28.146202952101,17571.6096425293,17584.0633646061,19.6538800336042,19.6888975690024,21.9097718501832,0.922707648602682,0.999981310357533,-0.077273661754851,0.0115162996867706,26.8302859106818,-36.0997608200849,68.6514999999744,-1.38070739519977,6.41790082327915,-7.79860821847892,17509.1925,17361.94,17589.1875,16960.11,52,8,44,47.8063656828194,40.8546618499036,6.36361693035597,44.6322155475764,46.8307321356028,59.1627244652362,-53.1692678643971,-190.446323529362,17645.8994595872,-2.19422137871854,-1.42683371372842,-1.43711086163271,70.0067824542378
1536,42356,1,17495.04,17496.58,17124.31,17128.55,344560000,21962041619.5517,13542560000,-0.188898007428964,-19120971398.9097,-36160.0838605756,-4620.88387212334,-8885332.8231352,3157.40302952749,262.677942490723,18043.5886074582,17218.0483925417,17630.8185,0,1,17512.8373333333,17512.8373333333,17226.9813333333,0,1,17128.55,17888.35,0,1,46.8750132928253,-3.17898204167303,50.0539953344983,17503.4466206017,17550.3216338945,20.1479877159471,17.559148740382,30.2672997330772,0.842720757160249,1.07674347096777,-0.234022713807524,0.00108845537516357,26.91452270114,-174.701421557866,-153.148500000028,-6.21281192532021,4.04728369212175,-10.2600956174419,17489.93,17371.425,17593.93,16960.11,48,100,-52,40.2250126761693,36.9493096502669,5.06951127727891,41.1332746645827,0.545498990054673,42.4645095876523,-99.4545010099453,-196.500852941124,17599.8496298576,-3.39052932709445,-2.09929903337022,-2.12164764503981,66.4378317135122
1537,42359,1,17154.94,17272.36,17116.73,17251.62,114910000,22046324704.4325,13657470000,-0.15938671937995,-14369122099.0655,-15697.0820642244,-6093.76796560457,-6407707.2202259,3180.08922251195,251.973148241651,18036.2761656738,17168.1418343262,17602.209,0,0,17460.3526666666,17460.3526666666,17179.5576666666,0,0,17128.55,17888.35,0,0,63.4915233533247,10.1551190373265,53.3364043159982,17464.704063586,17528.1955869394,20.6326855189821,16.7437327324749,29.0879182063879,0.840037587373054,1.14810580745013,-0.308068220077084,-0.00996209673996239,26.8632379877551,-163.793358658482,245.420999999976,-9.94512678390322,1.46127260845385,-11.406399392357,17486.14,17418.595,17564.635,16960.11,44,96,-52,43.4605072609485,31.2641982507675,4.18906728848722,42.7420606198871,17.1867235777535,21.5209849011369,-82.8132764222464,-192.890411764659,17583.0346322674,-1.29336461896808,0.718507988125094,0.715939017645617,67.633700829636
1538,42360,2,17253.55,17451.11,17242.86,17417.27,91570000,22108135004.0724,13749040000,-0.122332883194102,-10149451727.7704,34668.1555094464,-3580.94482478789,1704892.37594574,3210.62442904381,247.600833417485,18015.3987111434,17151.4782888565,17583.4385,0,0,17438.8146666666,17438.8146666666,17159.0546666666,0,0,17128.55,17888.35,0,0,62.5723614536764,20.6385675205964,41.9337939330799,17457.406515342,17519.9788767957,20.0730031017788,21.0772397359521,27.2634631367019,0.875089175529984,1.10433224111561,-0.229243065585629,-0.01910157626905,26.6938275764817,-89.7676316388454,147.071499999972,-12.3757416323865,-1.1528800031412,-11.2228616292453,17486.14,17432.76,17520.565,16960.11,40,92,-52,47.5738339749733,36.284921545424,3.7542143070453,50.1306242596607,40.0858964441006,19.2727063373028,-59.9141035558993,-204.493529411716,17580.9070597411,-2.41130054802794,0.96019967979819,0.955619061385171,69.243319088236
1539,42361,2,17427.63,17607.92,17427.63,17602.61,92820000,22195487432.937,13841860000,-0.111385924332264,-6241921652.37464,33173.5930833865,2818.74498805408,1866967.54803543,3210.62442904381,241.905750075737,17992.1950492788,17153.7239507212,17572.9595,0,0,17437.97,17437.97,17176.5989999999,0,0,17128.55,17888.35,0,0,46.3541877550487,25.7816915674869,20.5724961875618,17479.7455129817,17526.0997007368,18.786282868884,24.639766482085,25.6757220588771,0.989045959457519,1.03358264478991,-0.044536685332394,-0.0244777611102455,26.5557089640088,-13.442347184515,-4.95950000002631,-13.2109476150169,-3.61537085265285,-9.59557676236411,17486.14,17432.76,17510.0175,16960.11,36,88,-52,51.7991428464116,41.9566421289963,3.74671586589315,51.5802537912086,64.8064662416304,40.6930287544947,-35.1935337583695,-216.604294117594,17581.1164549399,-0.721355448884424,1.06411624783906,1.05849437788236,71.044264745036
1540,42362,1,17593.26,17606.34,17543.95,17552.17,40350000,22165769809.9205,13801510000,-0.106468455297754,-5640969130.60685,8870.66741016113,2028.41177701608,872090.41568543,3201.42443562232,223.954175068163,17964.3749053577,17155.4220946422,17559.8985,0,0,17436.4803333333,17436.4803333333,17191.1783333333,0,0,17128.55,17888.35,0,0,37.1430922617655,28.0539717063426,9.08912055542288,17490.8877417537,17528.0308340155,17.591471224053,24.1442308437373,25.159352095317,1.0063496321494,1.06309964784512,-0.0567500156957201,-0.0276137972258058,26.2552250491019,1.37681837600554,-67.5985000000255,-13.751425940831,-5.78196710386934,-7.96945883696171,17486.14,17432.76,17501.3649999999,16960.11,32,84,-52,50.6038225610392,38.6959125291082,3.63149306080646,48.0680182795949,59.7508095943791,54.8810574267032,-40.2491904056208,-222.389382352892,17580.9683482562,-0.0901070127504653,-0.286548415263432,-0.286959751207227,70.5541401150102
1541,42366,2,17535.66,17536.9,17437.34,17528.27,59770000,22215177915.5854,13741740000,-0.106871103052768,-5039188254.80585,-14662.4878701691,-20.9326639388991,-197008.404767979,3201.42443562232,213.041757561346,17933.1172896768,17158.1677103231,17545.6425,0,0,17450.882,17450.882,17230.0489999999,0,0,17128.55,17888.35,0,0,31.4096916073503,28.7251156865442,2.68457592080617,17496.638858407,17528.0485500144,16.9704647208904,23.2186787417252,27.7539031391111,0.92964267179579,1.07518933674232,-0.145546664946534,-0.0293254907176275,26.034583911102,-23.8195676165536,29.1074999999764,-13.711658846366,-7.69385771335409,-6.01780113301192,17486.14,17432.76,17496.9974999999,16960.11,28,80,-52,50.0148860131541,33.7517923490242,3.47857299672736,44.7647781970615,60.5179183271328,61.691731387714,-39.4820816728671,-176.666147058778,17579.6133047947,0.20563333581062,-0.136165499764406,-0.13625828922219,70.3219042177537
1542,42367,2,17547.37,17750.02,17547.37,17720.98,69860000,22265015863.7719,13811600000,-0.0241449385653657,-2396058418.40503,46869.7019038076,5354.61837652454,686671.45863506,3201.42443562232,213.912581805212,17933.265906222,17158.1250937779,17545.6955,0,0,17488.6613333333,17488.6613333333,17271.5183333333,1,0,17128.55,17888.35,0,0,11.186888341268,25.2174702174889,-14.0305818762209,17531.1528801905,17542.3397685318,16.1391897781741,28.6005536973204,25.7046651664663,1.00925537756626,0.979387226102821,0.0298681514634426,-0.0278127539574312,25.8616916770884,63.714778608386,-280.485500000024,-12.413878641517,-9.19204699827021,-3.22183164324683,17486.14,17455.71,17505.6575,16960.11,24,76,-52,54.6027042104602,38.8394465392632,3.72594567803867,55.768064132286,88.8563739835008,69.7083673016708,-11.1436260164991,-81.8483529411278,17584.5219113044,0.832045975049429,1.0994239591243,1.09342422884157,72.1944640403604
1543,42368,2,17711.94,17714.13,17588.87,17603.87,59760000,22219568493.5021,13751840000,-0.0852248748107,-3053549158.63288,587.942269076375,5590.39959252705,373130.570421402,3180.26765898493,205.732323624691,17887.2747662738,17175.6682337262,17531.4715,0,0,17502.433,17502.433,17301.4089999999,0,0,17128.55,17847.63,0,0,4.5574340633866,21.0854629866685,-16.5280289232819,17542.340129392,17546.8975634554,15.3672916170803,27.3069584722482,24.5420501879829,1.0468694039903,1.00726431389949,0.039605090090806,-0.0254484397563863,25.7277317462754,52.8631843387923,-162.971500000025,-12.1051712991654,-10.5674966755228,-1.53767462364263,17482.9499999999,17542.6,17552.4925,16960.11,20,72,-52,51.5087025906521,40.3351194127174,3.69594079901147,63.8537572878236,71.6350749231651,73.6697890779328,-28.3649250768348,-19.1309411764232,17584.6872292631,1.96151683066698,-0.660855099435808,-0.663048415181144,71.0565081438035
1544,42369,1,17590.66,17590.66,17421.16,17425.03,93690000,22130156727.1304,13658150000,-0.08962456555691,-5010973507.39962,-26339.5292987512,3700.09534112654,-1346735.8767226,3180.26765898493,203.430091262221,17862.7595401648,17169.7184598352,17516.239,0,0,17483.0903333333,17483.0903333333,17295.1843333333,0,0,17128.55,17847.63,0,0,13.5779193549242,19.5839542603196,-6.00603490539542,17524.2924171778,17537.8703365328,14.6903968765103,25.5835207956431,28.7863205134714,0.966549804480574,1.0202999890843,-0.0537501846037274,-0.0245510301933788,25.5992560537742,-23.0223858618979,8.67099999997299,-13.228641923091,-11.8839338452885,-1.34470807780256,17471.265,17547.29,17557.9525,16960.11,16,68,-52,47.1178651992037,33.9570483051306,3.29110644948427,55.1877401439479,45.3362351660955,68.6092280242537,-54.6637648339044,-14.2646764705386,17579.3850034884,0.325474278147213,-1.0159129782258,-1.02110859268975,69.3187228774707
1545,42373,2,17405.48,17405.48,16957.63,17148.94,148060000,22108591574.0658,13510090000,-0.0596408837076967,-10134818063.4853,-98110.4867958931,48.0714852711389,-3297737.99539022,3180.26765898493,229.827082135999,17881.4830577379,17118.1219422621,17499.8025,0,0,17440.622,17440.622,17238.257,0,1,17128.55,17847.63,0,0,42.5147905166122,24.1701215115781,18.344669005034,17466.5458914582,17509.0606819748,15.6804290653406,21.7941042213705,39.2118096766622,0.90371935156103,1.03269681555808,-0.128977463997058,-0.0276952156241475,25.81699702777,-160.235837251858,249.287499999973,-14.298677098054,-12.7823633089256,-1.51631378912846,17391.715,17467.7399999999,17562.6525,16960.11,12,64,-52,41.2691206075775,33.7071598231138,2.35604299028718,50.1570903353007,22.7986128490219,46.5899743127607,-77.201387150978,-81.6250294117198,17564.0382712869,-2.14534625284809,-1.58444490482942,-1.59713141877748,66.6359609999164
1546,42374,2,17147.5,17195.84,17038.61,17158.66,105750000,22164328408.6393,13615840000,-0.09015537138956,-8540145482.98746,-9564.63914893613,1098.04203775295,-2285990.1444391,3182.07023113489,222.567373922399,17839.5359058374,17091.1720941626,17465.354,0,0,17428.7443333333,17428.7443333333,17247.8833333333,0,1,17128.55,17749.09,0,0,63.9262446687425,32.121346143011,31.8048985257315,17419.1788312338,17483.1050759026,16.5997446692544,20.6842081167426,37.2148918692827,0.956033857162325,1.03764089985771,-0.0816070426953893,-0.0332536663218042,26.005990219411,-150.180614193248,30.4859999999716,-13.4951573116986,-13.1768111453473,-0.318346166351306,17391.715,17467.7399999999,17563.9375,16960.11,8,60,-52,41.5442295527377,34.5065589973233,1.54900259470179,47.6114000545224,23.9569554181115,30.6972678110762,-76.0430445818884,-149.079176470546,17561.5579068019,-3.32653674075685,0.056679888086375,0.0566638311049416,66.7304100761228
1547,42375,2,17154.83,17154.83,16817.62,16906.51,120250000,22107475238.508,13495590000,-0.108884345011524,-11651701485.4178,-36735.5592515595,-5274.93007971096,-1707159.23580853,3182.07023113489,234.414636530159,17850.325469078,16997.9825309219,17424.154,0,1,17403.3526666666,17403.3526666666,17204.3336666666,0,1,16906.51,17749.09,0,1,100.08762618772,45.7146021519528,54.3730240357672,17340.3067033517,17440.3943295394,18.0530211268703,18.485221658203,40.1474069224966,0.823602890785622,1.12633792287085,-0.302735032085227,-0.0429329457607808,26.2689837844449,-184.326715987086,-295.604000000028,-14.7866411411805,-13.4446888685466,-1.34195227263388,17321.71,17397.735,17570.875,16960.11,4,100,-96,36.7367609045887,26.787054230507,0.32091690015958,44.5413508728187,9.07837490042276,18.6113143891853,-90.9216250995772,-270.970382352898,17533.316028991,-3.36840071697044,-1.46952034715998,-1.48042475762437,64.2802727751509
1548,42376,1,16888.36,16888.36,16463.63,16514.1,176240000,21973119884.2829,13319350000,-0.150685701476174,-19866935330.3581,-74763.9513731273,-13210.9815496424,-5857731.84912011,3182.07023113489,255.261172877143,17947.667635128,16795.2503648719,17371.459,0,1,17328.5143333333,17328.5143333333,17107.8473333333,0,1,16514.1,17749.09,0,1,158.581954999594,68.2880727214811,90.2938822781129,17213.1979797591,17371.7799347587,20.161508568049,16.0925938841933,45.2965355914184,0.677571292208569,1.24180288748359,-0.564231595275027,-0.0592465167602024,26.5594059316255,-243.649301975256,-119.839000000025,-18.4747827316117,-14.0295594370571,-4.4452232945546,17144.715,17220.7399999999,17638.5075,16960.11,12,100,-88,30.7693050382272,18.3192809558555,-1.54116034733529,36.483909832422,3.78582733866896,12.2737192190676,-96.214172661331,-441.08976470584,17379.4979253985,-3.58728555540311,-2.32105857447811,-2.34841934114218,60.4672314177272
1549,42377,1,16519.17,16651.89,16314.57,16346.45,141850000,21858082276.0771,13177500000,-0.17126423595393,-20426109211.7355,-45839.6121254849,-16693.0979723459,-5530685.0119958,3149.76607442942,263.467055589429,18039.4904617792,16588.8425382207,17314.1665,0,1,17217.6726666666,17217.6726666666,16981.3026666666,0,1,16346.45,17749.09,0,1,215.977432501778,97.8259446775406,118.151487824238,17079.8521367192,17295.829569221,22.3852618117714,14.5480637714765,45.1902842550714,0.63389793471649,1.31286062732174,-0.678962692605257,-0.0810749339989572,26.767180799297,-233.354811503285,103.103499999971,-24.243600139772,-15.1953565702728,-9.04824356949915,17070.1849999999,17146.21,17647.0275,16960.11,8,100,-92,28.6296096270209,18.1298322965961,-3.49679653430157,30.7842582444335,2.22090633599226,5.02836952502786,-97.7790936640077,-612.225911764664,17100.2719724865,-5.24686956935057,-1.01519307743078,-1.02038130591193,58.8381791928296
1550,42380,2,16358.71,16461.85,16232.03,16398.57,127790000,21915499365.1033,13305290000,-0.141625976178157,-16556605781.4876,-24510.6563893886,-15860.9960101183,-1032598.09231279,3159.80897718808,260.102350030485,18071.6561547062,16439.0588452938,17255.3575,0,1,17097.339,17097.339,16844.2259999999,0,1,16346.45,17749.09,0,0,254.326397125976,129.126035167227,125.200361958748,16975.0395003009,17229.3658974269,24.5914845315014,13.5909767851797,44.5800867211642,0.706184629517173,1.29264706335677,-0.586462433839601,-0.104955445860582,26.6850413984448,-201.506335337479,347.252499999973,-29.3585505057457,-16.9339000879816,-12.424650417764,17020.1375,17104.94,17696.15,16960.11,4,96,-92,30.2534470618815,20.9662574508151,-5.10962674227709,36.3103664524516,10.9710867660524,5.65927348023775,-89.0289132339475,-738.544941176431,16937.0501802606,-5.8487926064188,0.318845987966809,0.318338752061464,59.3446283545455
1551,42381,1,16419.11,16591.35,16322.07,16516.22,117480000,21967424757.2601,13422770000,-0.0765294991737957,-12216873241.275,25160.7640449436,-12942.578430892,1250302.51207097,3182.47872986567,261.020115027436,18095.3925114896,16340.4234885104,17217.908,0,0,16994.91,16994.91,16724.8249999999,0,1,16346.45,17749.09,0,0,272.088390525266,157.718506238835,114.369884286431,16904.45188487,17176.5402753952,25.9370235218652,16.2354270764028,41.1630131137597,0.745203504821812,1.17739437584508,-0.432190871023273,-0.127708073677206,26.4476438785303,-146.005419104171,334.261999999969,-32.1115003246023,-19.1225247194356,-12.9889756051667,17011.165,17104.94,17632.045,16960.11,32,92,-60,33.9088877807031,28.8768482214667,-6.29184440337674,40.5282245438827,18.7214672033412,10.6378201017951,-81.2785327966587,-830.446911764665,16865.8005819863,-6.17175521130104,0.717440606101638,0.714879244520894,60.4878314220027
1552,42382,2,16526.63,16593.51,16123.2,16151.41,153530000,21832312742.4188,13269240000,-0.186176432008642,-18472931249.6643,-30129.1865107793,-17570.9600037652,-2548318.93065064,3182.47872986567,281.949103524693,18146.0499579973,16168.0570420027,17157.0535,0,1,16856.5683333333,16856.5683333333,16559.7173333333,0,1,16151.41,17749.09,0,1,312.005412242371,188.575887439542,123.429524802828,16788.5992871977,17100.60469944,27.5744165700895,14.1896845894531,41.3043732654104,0.673864276794891,1.21333694318897,-0.539472666394087,-0.152587773477008,26.4067343908158,-149.836217641134,371.216499999973,-37.9486175049454,-21.9940187423,-15.9545987626453,16920.6375,17050.525,17628.855,16960.11,28,100,-72,28.858247511637,21.6059877919595,-7.99109625450369,34.0555353783754,1.73405785520212,10.4755372748651,-98.2659421447978,-913.329735294079,16646.0813979261,-7.98055169246878,-2.20879838122767,-2.23355759924714,56.9429787994861
1553,42383,1,16159.01,16482.05,16075.12,16379.05,158830000,21910738299.3942,13428070000,-0.165778912334882,-10668789471.1409,-20437.4526852607,-21400.3204158115,-1152598.19702952,3182.47872986567,294.447193172223,18128.8271891991,16070.6938108009,17099.7605,0,0,16724.2133333333,16724.2133333333,16399.1953333333,0,1,16151.41,17749.09,0,0,321.56449863335,215.173609678304,106.390888955045,16725.5917045519,17047.1562031852,29.1839392644859,12.6987198629917,38.2058429292466,0.634251824817519,1.27394421272158,-0.639692387904068,-0.175040230609753,26.4327647234897,-123.312872113345,621.219499999973,-43.1857838862611,-25.3225900715411,-17.8631938147199,16838.12,17026.485,17628.855,16960.11,24,96,-72,35.3310889139907,24.457440548264,-9.01065083932444,37.237375938562,18.1461579795807,12.8672276793746,-81.8538420204192,-948.856735294077,16597.5734524293,-6.55638006488946,1.40941255283593,1.39957268257795,59.1549528434807
1554,42384,2,16354.33,16354.33,15842.11,15988.08,239210000,21807866137.4326,13188860000,-0.235173339983341,-22505238646.6921,-38621.5293256969,-24792.6201826585,-3471403.06884929,3182.47872986567,318.696473855001,18102.9513278098,15920.4686721901,17011.71,0,0,16582.469,16582.469,16223.1789999999,0,1,15988.08,17720.98,0,1,356.577748670348,243.454437476713,113.123311193635,16612.12836539,16968.7061140604,31.080887634897,11.0490061789047,38.880093957717,0.587741703494914,1.2673139158576,-0.679572212362693,-0.198983870157173,26.4384237197016,-136.627729096244,592.15999999997,-50.4322057182434,-29.3374265848955,-21.0947791333478,16669.2049999999,16909.98,17628.855,16960.11,20,100,-80,30.2417952016736,19.4716642835781,-10.5704383717584,36.1741533075863,7.65078017306892,9.17699866928381,-92.349219826931,-974.971823529367,16474.7703632113,-9.77880455821291,-2.38701267778045,-2.41596345956285,55.3559039417913
1555,42388,1,16009.45,16171.96,15900.25,16016.02,144360000,21786523745.9122,13333220000,-0.196962703149969,-18714001925.7361,-11691.0963216958,-24580.3779291961,-5457696.43045455,3188.04027670009,313.997826469501,18086.7674354613,15788.6705645386,16937.719,0,0,16468.3416666666,16468.3416666666,16126.6656666666,0,1,15988.08,17720.98,0,0,377.717386178872,270.307027217144,107.410358961727,16520.4193860992,16898.1367722781,32.8423396931359,10.3184908005867,36.3095001788133,0.639358646917803,1.2866234054031,-0.647264758485305,-0.222269150956286,26.4150517780747,-122.288102851161,487.310999999972,-56.137643748825,-34.0754806334651,-22.0621631153599,16658.9525,16909.98,17623.3425,16960.11,16,96,-80,31.0066436961122,18.6714860812097,-11.8741163977464,38.7578745668093,9.11520983694198,11.6373826631971,-90.884790163058,-985.558382352899,16399.4906686144,-9.01989164882493,0.174755192618514,0.174602673395973,55.627396450969
1556,42389,1,15989.45,15989.45,15450.56,15766.74,191870000,21819803429.8923,13141350000,-0.0581050224308009,-22873337879.2024,-88780.4914786053,-34269.6774565113,-2734067.92648273,3188.04027670009,339.144043822551,18122.1148719223,15617.1421280776,16869.6285,0,0,16328.7963333333,16328.7963333333,15948.9543333333,0,1,15766.74,17720.98,0,1,409.86089264648,298.217800303012,111.643092343468,16404.4687113147,16814.3296039612,35.1157476066553,8.9868299820244,41.886891066173,0.547232048953055,1.34247392509883,-0.79524187614578,-0.246552596856273,26.4203764573553,-136.566234032773,279.31149999997,-63.3116944847601,-39.4671532271962,-23.8445412575638,16396.5599999999,16707.34,17619.91,16960.11,12,100,-88,28.0514795393194,13.8680695070019,-13.4210354719444,42.9685026175309,13.9682006741563,10.2447302280556,-86.0317993258436,-1072.35497058819,16277.9620630069,-9.51671245329275,-1.55644161283515,-1.56868133415812,53.2051468916342
1557,42390,2,15768.87,16038.59,15704.66,15882.68,145140000,21829413364.3096,13286490000,-0.0875284846632976,-17201785096.4592,34883.8821827201,-31819.9674626796,-1919064.18431581,3211.48338476686,338.622639440296,18110.9952698662,15491.3677301337,16801.1815,0,0,16220.362,16220.362,15840.8479999999,0,0,15766.74,17720.98,0,0,421.124997227692,322.799239687948,98.3257575397445,16324.1935249586,16745.3185221863,36.953998173821,9.42136402338799,38.7097531044818,0.609236858063898,1.31309046950305,-0.703853611439151,-0.268764550088762,26.4172330310578,-105.557027030177,357.478499999972,-69.7610780773934,-45.1656304878386,-24.5954475895547,16337.4425,16690.035,17568.005,16995.7549999999,8,96,-88,31.3296148688988,20.1553394270586,-14.5356874641619,42.9192935719964,20.1915798327181,14.424996781272,-79.8084201672818,-1112.76023529407,16227.5289660183,-7.38389661401811,0.735345416998067,0.732654934097531,54.331733917907
