Date,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr,Signal
2016-03-16,17249.34,17379.18,17204.07,17325.76,118710000,23104125581.41513,13899080000,0.3033264541511028,5652873792.83602,15577.134192570236,8267.719606649578,631476.6728974858,3477.9343697914533,197.12625157905296,17439.16241793256,16257.332582067507,16848.247500000034,0.0,0.0,17077.97500000003,17077.97500000003,16914.829999999994,1.0,0.0,16391.99,17325.76,1.0,0.0,-223.85710832027328,-174.66578632063977,-49.191321999633494,17045.61109683533,16821.753988515058,15.290457846983113,28.59423494940205,19.645355754838874,1.2756294661081105,0.7101305104293417,0.5654989556787687,0.1628151322097278,22.95980634510479,124.71117434884391,16.832499999967695,52.894798687788935,39.478151690515965,13.41664699727297,16770.807500000006,16520.61,16338.9375,16676.07,100.0,8.0,92.0,67.55146487555663,70.56006316331025,2.9438085424538056,66.27527068156631,93.85114758627016,95.60898445150471,-6.148852413729824,626.3184411765033,17048.084050031568,4.899706354251799,0.4302806765544842,0.4293576161378709,68.3541179602886,1.0
2016-03-17,17321.38,17529.01,17297.65,17481.49,117990000,23173646660.25331,14017070000,0.3642274914181451,7470260779.573786,23864.453597762196,8328.090947681556,1571321.6423965525,3509.1952622087347,200.5496264211474,17518.22075528259,16285.080244717474,16901.650500000032,0.0,0.0,17131.282000000032,17131.282000000032,16957.358999999993,1.0,0.0,16391.99,17481.49,1.0,0.0,-242.04606693076855,-188.14184244266556,-53.90422448810304,17112.669389629897,16870.623322699128,16.11125255523273,31.388641475927034,18.127448392035,1.2414558211937463,0.6967155348001529,0.5447402863935933,0.17478192864155098,22.967140248791885,144.62553686384888,-2.330500000032771,54.948291265400115,43.23003337654015,11.718257888859961,16845.722499999996,16489.785,16292.6425,16676.07,100.0,4.0,96.0,70.67747469652025,71.02907683972032,4.039790410684678,71.96499345814894,95.33481901807394,95.43448626602064,-4.665180981926049,671.716852941212,17150.516388040774,3.654948568284288,0.8988350294590441,0.8948195511548462,69.86734374605247,1.0
2016-03-18,17481.49,17620.58,17481.49,17602.3,321230000,23410440907.86276,14338300000,0.3953852579098887,11947051568.205996,5962.515471780427,9873.248791609445,3280471.8697218685,3509.1952622087347,194.40366377903263,17603.836909467023,16320.495090533046,16962.166000000034,0.0,0.0,17189.161333333363,17189.161333333363,17017.683333333327,1.0,0.0,16431.78,17602.3,1.0,0.0,-263.1755807488989,-203.14859010391223,-60.02699064498672,17187.997175840683,16924.821595091784,17.19956796102632,33.02969484149816,17.26384334612392,1.3675029830435423,0.6230191194135278,0.7444838636300145,0.18769318216985034,22.88515391627198,163.0737287051883,-18.266000000032363,56.61625764666317,46.50880606437851,10.10745158228466,16891.5075,16535.57,16240.2325,16676.07,100.0,4.0,96.0,72.86168013268525,81.5986011698598,5.2449287620390175,75.78744775221509,98.29939250727944,95.82845303720774,-1.7006074927205457,720.9818823529748,17262.928912818847,4.159812347479068,0.6910738157902774,0.688696845491954,71.04125248025993,1.0
2016-03-21,17589.7,17644.97,17551.28,17623.87,84410000,23456830820.340076,14422710000,0.3898850722298901,10500433301.319424,5226.705485132038,8346.537916660853,2323373.1113953157,3513.49545830844,184.3322974011296,17694.91160101762,16329.741398982449,17012.326500000032,0.0,0.0,17246.042666666697,17246.042666666697,17081.07266666666,1.0,0.0,16431.78,17623.87,1.0,0.0,-278.45157498533445,-218.2091870801967,-60.242387905137775,17255.054533403654,16976.602958418316,18.296324084370852,32.79596226401827,16.68715290300865,1.4375061098619826,0.6443260488966709,0.7931800609653117,0.20052724333448416,22.764986880542285,156.31496738127805,-5.55650000003152,58.94233583369763,49.44006275498239,9.502273078715248,16950.855000000003,16547.765,16154.845,16676.07,100.0,4.0,96.0,73.24488488119562,81.42608716118842,6.380823386496588,78.23575385831892,97.5985887440958,97.07760008981629,-2.401411255904188,761.8985882353301,17349.23897522206,4.01306664935462,0.12254080432669845,0.1224657843634347,71.25084780677973,2.0
2016-03-22,17602.71,17648.94,17540.42,17582.57,95450000,23435527843.9302,14327260000,0.41198085882566304,8437216401.130945,-391.6724986905891,7150.537987810343,-120242.04505215984,3513.49545830844,176.75106766101672,17740.91586850175,16398.81613149831,17069.86600000003,0.0,0.0,17306.493666666698,17306.493666666698,17145.79966666666,1.0,0.0,16484.99,17623.87,0.0,0.0,-283.9521223217416,-231.35777412850567,-52.59434819323596,17305.44152826463,17021.489405942888,19.235619738392575,31.484072332845894,16.419951186142796,1.3384431471419629,0.6540471792659315,0.6843959678760312,0.21183929829949869,22.686424680656238,133.33906042405224,4.083999999969818,60.35826739321524,52.085844186509114,8.272423206706144,17033.0325,16549.75,16081.9425,16676.07,96.0,12.0,84.0,71.17261906689444,75.61986236184336,7.3389598332898185,73.11645247007637,91.9863319689452,95.9614377401067,-8.013668031054811,804.5015000000312,17429.88770089595,3.3857105141070245,-0.2343412655676613,-0.2346162744348845,70.84953640273396,2.0
2016-03-23,17588.81,17588.81,17486.27,17502.59,84240000,23378102683.01738,14243020000,0.3534283781995373,6269397600.969388,-6955.28917378894,6176.333457475005,-606871.5931812664,3497.5131891205165,169.32996089491513,17760.26679979952,16481.225200200548,17120.746000000036,0.0,0.0,17359.18933333336,17359.18933333336,17198.29733333333,0.0,0.0,16516.5,17623.87,0.0,0.0,-278.6455753936061,-240.81533438152582,-37.830241012080336,17335.772062377764,17057.126486984158,19.70460844048907,30.252645560212517,17.843211488191642,1.2924200009981437,0.6980522573942088,0.5943677436039346,0.22025960189055555,22.58520276497973,104.83969252491104,-156.64600000003705,61.40294157143858,54.459980506687344,6.942961064751238,17119.682500000006,16549.75,16022.825,16676.07,92.0,8.0,84.0,67.2071059762201,70.49585637586435,8.057082897654794,69.62006388795318,82.30521835856278,90.63004635720115,-17.69478164143721,813.4942058823835,17445.603514236747,2.5104911282977835,-0.4548823067390018,-0.4559200444900213,70.07237209049231,1.0
2016-03-24,17485.33,17517.14,17399.01,17515.73,84100000,23460195047.361748,14327120000,0.34996523712884203,5531637086.545183,-11161.950594530694,4307.2793812418,-320055.1138683681,3500.138933270671,164.20996480542368,17792.245424512017,16531.090575488048,17161.668000000034,0.0,0.0,17408.682000000026,17408.682000000026,17266.801999999992,0.0,0.0,16516.5,17623.87,0.0,0.0,-272.36078135710704,-247.12442377664212,-25.236357580464983,17363.45789893503,17091.097117577923,19.516855947715058,28.85256295021949,20.436009987707774,1.2219643485833918,0.779596790631313,0.4423675579520787,0.2260832217175657,22.56861984603773,83.91376617826215,-161.30800000003362,61.622606173795006,56.295320433942116,5.32728573985289,17146.0225,16549.75,16008.3,16676.07,88.0,4.0,84.0,67.52721989696856,65.0314737468438,8.737798579188976,69.68029739641693,83.89394012671092,86.0618301514062,-16.106059873289098,790.6174705882695,17461.444550310684,3.251749282307939,0.07507460324442937,0.07504643636071506,70.20005324906764,1.0
2016-03-28,17526.08,17583.81,17493.03,17535.39,70460000,23455491504.731213,14397580000,0.3875662563180406,4939295159.89587,10351.574084587432,4602.78507896361,142223.4317337044,3504.0675580798047,156.86696832488158,17809.025080619358,16603.85291938071,17206.439000000035,0.0,0.0,17447.4766666667,17447.4766666667,17317.028666666658,0.0,0.0,16516.5,17623.87,0.0,0.0,-265.90128994552293,-250.87979701041823,-15.021492935104645,17389.908991406566,17124.00770146104,19.66229158489452,30.49733955100925,19.68217206032204,1.254236639578319,0.758175530566464,0.4960611090118553,0.22968705733439104,22.576398736441924,89.59734894794983,-211.30900000003385,61.02959842237241,57.646013046832906,3.3835853755394965,17146.0225,16549.75,16014.73,16658.515,84.0,8.0,76.0,68.0300708990476,64.44688686643974,9.397243189759406,67.49818254586907,86.27097741451858,84.15671196659731,-13.729022585481395,750.9856470588528,17473.75336882065,3.147168648193325,0.11224196764849648,0.11217902344746733,70.39108913777319,1.0
2016-03-29,17512.58,17642.81,17434.27,17633.11,86160000,23533636236.67712,14483740000,0.4831500367539842,5436475165.625046,29.04456824531919,4831.333025544712,559232.1371052172,3504.0675580798047,162.03427149239354,17802.499330108618,16722.039669891452,17262.269500000035,0.0,0.0,17482.304333333363,17482.304333333363,17342.393333333326,1.0,0.0,16865.08,17633.11,1.0,0.0,-265.60554835587027,-253.82494727950862,-11.780601076361618,17427.324531190166,17161.718982834296,20.07153494106093,30.31291143483481,18.036240511004213,1.2295986100177472,0.7252269667736486,0.5043716432440986,0.2323235591709201,22.661166039032803,89.36009550717934,-48.9595000000336,61.571464268783615,58.82072902923952,2.750735239544092,17166.9525,16549.75,16014.73,16658.515,100.0,4.0,96.0,70.47722674200566,70.61315098575515,10.174145686400626,71.08389577417738,98.08603762634834,89.41698505585917,-1.9139623736516596,693.0977647059117,17504.71149581642,3.753898911040984,0.5572730347029653,0.5557260132880161,71.34063273107472,1.0
2016-03-30,17652.36,17790.11,17652.36,17716.66,79330000,23528366766.622677,14563070000,0.4387986014832828,5606696070.535746,31723.479452918134,7090.709454765614,856031.4437312292,3520.670689602125,161.53084434315417,17847.378342396878,16762.318657603188,17304.848500000033,0.0,0.0,17533.48933333336,17533.48933333336,17392.938333333324,1.0,0.0,16899.32,17716.66,1.0,0.0,-269.01195539126275,-256.8623489018595,-12.149606489403254,17471.837680237833,17202.82572484657,21.071168410597906,34.34543643755442,16.891018837117947,1.3019702890755842,0.6543166169669076,0.6476536721086766,0.2346947977436553,22.741655425660376,116.2969571506487,-75.71850000003178,61.75376489871229,59.80505860823101,1.948706290481283,17260.932500000006,16620.335,16070.5125,16648.025,100.0,4.0,96.0,72.42100228126985,69.99314830788424,11.034559921180911,67.81353878481835,92.41414923831648,92.25705475972771,-7.585850761683525,668.0449411764966,17549.614454029666,2.9241906408471032,0.4738245267000396,0.4727055116756418,72.15248667315761,2.0
2016-03-31,17716.05,17755.7,17669.72,17685.09,102600000,23462448832.21932,14460470000,0.3622640577521801,4343013489.0306425,-714.4049707601997,7456.0852689235535,193058.09850738934,3520.670689602125,153.97575990883868,17877.23204946508,16811.04195053499,17344.137000000035,0.0,0.0,17573.53933333336,17573.53933333336,17441.901333333324,0.0,0.0,16943.9,17716.66,0.0,0.0,-266.09672494444754,-258.70922411037714,-7.3875008340703525,17504.645729432013,17238.549004487566,21.999399489453673,33.1057015910088,16.28131965090709,1.4082616509167258,0.6740974073176641,0.7341642435990617,0.2359355209869517,22.6729222219037,101.63393966787912,-92.60700000003635,61.920774448850565,60.57977896194772,1.3409954869028409,17286.2725,16620.335,16070.5125,16623.66,96.0,12.0,84.0,70.53134121566559,70.45676039121244,11.755802238745073,64.24064196573521,86.45113014758999,92.3171056707515,-13.548869852410025,654.2021764706113,17570.206655729235,2.64644819558503,-0.178193858210296,-0.17835281232478906,71.84572151514973,1.0
2016-04-01,17661.74,17811.48,17568.02,17792.75,104890000,23551199920.693817,14565360000,0.3592141796044713,5335791190.597693,-5329.241681762045,5395.16202288618,455702.92518649384,3520.670689602125,162.92418391795476,17920.618507993957,16852.54049200611,17386.579500000033,0.0,0.0,17602.342666666693,17602.342666666693,17469.494666666662,1.0,0.0,16964.1,17792.75,1.0,0.0,-269.36853328446887,-260.8410859451954,-8.527447339273408,17548.96946336555,17279.60093008108,22.04571054545005,29.823037094652705,18.80897785145384,1.2669620797615342,0.7041501205325443,0.5628119592289899,0.23713244881598136,22.74812709109927,98.2374258330352,-60.81950000003417,61.815386286743575,61.157459921956644,0.6579263647869169,17370.097499999996,16631.02,16070.5125,16623.66,100.0,8.0,92.0,73.10827100993174,70.1745116528403,12.61001672624372,70.02551722822655,97.2899454516517,92.05174161251928,-2.7100545483482903,642.0273235294371,17600.394288217132,3.1372289878057265,0.6087613916581747,0.6069159253685896,72.8918519209504,2.0
2016-04-04,17799.39,17806.38,17710.67,17737.0,85230000,23512863785.493736,14480130000,0.3296518743258816,3894739234.7980227,7723.167018655585,5097.49527015987,371478.7776381184,3509.6393767952063,156.20276552615954,17948.04162399826,16898.140376001807,17423.091000000033,0.0,0.0,17620.66533333336,17620.66533333336,17492.155333333318,0.0,0.0,16964.1,17792.75,0.0,0.0,-264.41489556472146,-261.55584786910066,-2.859047695620802,17577.897238232392,17313.482342667667,22.08871366887527,28.62151781257515,18.051196224687747,1.2676377658661642,0.7317565589574309,0.535881206908733,0.2371159784420027,22.793989587905386,98.20190109038208,58.39899999996851,60.35684553970179,61.31462766706822,-0.9577821273664356,17383.0925,16631.02,16134.535,16623.66,96.0,4.0,92.0,69.70884731134214,70.01165971182252,13.266555257403322,70.70131752202464,89.22344566145306,90.98817375356481,-10.776554338546939,629.4102352941445,17606.5038466287,2.3735755314629867,-0.31332986750221004,-0.31382177332552885,72.35013011040436,2.0
2016-04-05,17718.03,17718.03,17579.56,17603.32,115230000,23437178304.884216,14364900000,0.2621145405843073,1137784144.1125865,-13186.074025861033,4479.960066161262,-1135515.0704280045,3509.6393767952063,156.32648897354346,17954.423286163314,16944.69571383675,17449.559500000032,0.0,0.0,17623.35833333336,17623.35833333336,17490.370333333318,0.0,0.0,16964.1,17792.75,0.0,0.0,-246.85663358412057,-258.61600501210467,11.759371427984092,17581.80843235048,17334.95179876636,21.139057976946077,26.714853977918875,22.39625216993664,1.2097242633322542,0.7581637482252724,0.4515605151069818,0.23426824976894484,22.838823334117688,60.46627210655202,152.7404999999671,58.57713530582185,61.116724101802305,-2.5395887959804497,17383.0925,16657.245,16276.839999999998,16623.66,92.0,4.0,88.0,62.23599083413147,68.89494044056599,13.555735937668132,61.75251640621848,65.72990237236796,84.08109782849083,-34.27009762763206,606.0378529411972,17606.481832869256,0.6969085587098016,-0.7536787506342679,-0.7565332605308228,71.05116380307173,1.0
2016-04-06,17605.45,17723.55,17542.54,17716.05,99410000,23528350362.229115,14464310000,0.3262581362150631,2576170594.953639,-2867.8276833316313,3162.4627893111287,-231851.76598642665,3532.1147761486304,158.79484007618896,17952.240225502865,17022.0737744972,17487.157000000032,0.0,0.0,17630.365333333357,17630.365333333357,17490.128333333327,0.0,0.0,16995.13,17792.75,0.0,0.0,-239.27968606560168,-254.7487412228041,15.469055157202375,17602.46098121964,17363.181295154038,19.999177665336028,24.67928331782413,22.24810056656456,1.1491369675897178,0.8194511362225253,0.3296858313671925,0.2304851529739518,22.859727027048567,64.75697240695524,136.712999999967,57.98836115557246,60.73732627781718,-2.748965122244712,17391.909999999996,16657.245,16315.2075,16623.66,88.0,4.0,84.0,65.5863209237653,68.55046267941364,14.02470943047073,66.28632360905424,81.42770955374333,78.79368586252137,-18.57229044625667,550.7235294117891,17609.791669260714,0.646222368667731,0.6403905626893192,0.6383487746346006,72.14655931343681,2.0
2016-04-07,17687.28,17687.28,17484.23,17541.96,90120000,23489475155.137264,14374190000,0.3100473413680225,-33138175.75402546,-10654.94285397264,696.7916141872113,-248968.37613994488,3497.405805391621,166.09735606857004,17922.373632715247,17106.100367284816,17514.237000000034,0.0,0.0,17634.892000000033,17634.892000000033,17484.60399999999,0.0,0.0,16995.13,17792.75,0.0,0.0,-216.7289757754152,-247.1447881333264,30.41581235791116,17593.15313795508,17376.424162179665,18.60124042685057,22.332349659949376,22.52436165059176,1.0593878959731025,0.8976218025435625,0.16176609342953996,0.2237823165056598,23.009151692932672,29.04013491147345,68.33299999996598,56.12958241025525,60.126990304090526,-3.997407893835273,17455.8875,16657.245,16349.9975,16623.66,84.0,4.0,80.0,57.15352608660256,62.00517013183747,14.032800154554144,56.73900368360089,34.657065968434146,60.604892631515064,-65.34293403156585,491.96135294120535,17609.203808201764,-0.4647673865047793,-0.9826682584436196,-0.9875283079603392,70.45492971706086,1.0
2016-04-08,17555.39,17694.51,17528.16,17576.96,79990000,23456416468.632904,14454180000,0.2931576563244623,371545849.3536925,5319.7062132766,650.8766671512237,-725983.303310364,3504.383885559897,166.12262046171287,17875.115583731622,17211.54141626845,17543.328500000036,0.0,0.0,17647.15033333336,17647.15033333336,17492.040333333327,0.0,0.0,17213.31,17792.75,0.0,0.0,-199.38321727711812,-237.59247396208468,38.20925668496659,17590.661885961992,17391.278668684874,17.292722520312687,21.101049628313113,20.9823786802122,0.9900439496905868,0.940312694454108,0.04973125523647881,0.2153843483463256,23.20530246748807,34.913642583279284,-40.738500000035856,54.3851960231357,59.38872337084201,-5.003527347706309,17469.489999999998,16657.245,16367.3025,16623.66,80.0,12.0,68.0,58.313979225897114,54.76711466607362,14.104574204329548,53.78746295459377,43.14253157805422,53.075769033410495,-56.85746842194578,439.0179117647276,17608.82896633362,-0.03190659840967835,0.1995216041992931,0.19932282420871414,70.79502412726914,2.0
2016-04-11,17586.48,17731.63,17555.9,17556.41,107100000,23349938115.47749,14347080000,0.1906190690411978,4052870.874604702,5321.124089636187,657.6208531872344,34381.99248288917,3504.383885559897,167.08335841554154,17855.707611297046,17265.259388703023,17560.483500000035,0.0,0.0,17654.874000000033,17654.874000000033,17491.26899999999,0.0,0.0,17229.13,17792.75,0.0,0.0,-181.8817458921003,-226.45032834808785,44.56858245598752,17585.392365044758,17403.510619152657,16.345634803151416,21.102658337989787,19.46631119140645,0.970621900038154,0.9366230022468086,0.03399889779134524,0.2055616837213656,23.408777080347342,36.82911483358775,-44.75350000003529,52.06250229689062,58.332172040631676,-6.269669743741055,17482.262499999993,16657.245,16389.372499999998,16623.66,76.0,8.0,68.0,57.332142756655976,55.56717561708911,14.119377219231124,48.75854600810298,38.16035105583461,38.65331620077425,-61.83964894416539,383.6223823529654,17608.49877482272,0.30749734753542024,-0.11691441523448146,-0.11698281345360327,70.59534012356114,1.0
2016-04-12,17571.34,17744.43,17553.57,17721.25,81020000,23411278312.48053,14428100000,0.2123417357515148,1911379146.4639485,1233.2166131816427,773.684361178108,635494.6697651005,3537.2871180371344,169.46102257398746,17845.753268213233,17324.425731786832,17585.08950000004,0.0,0.0,17665.176000000032,17665.176000000032,17503.33899999998,0.0,0.0,17251.53,17792.75,0.0,0.0,-179.2466700674631,-217.00959669196288,37.76292662449978,17606.29353965326,17427.046869585796,15.560642479588788,19.980820102505398,17.949376527268413,0.975586641576167,0.9349853764708528,0.040601265105314144,0.19669008485736625,23.628892693310657,68.50226520657823,-49.699500000035194,49.772465745794726,57.0009165791964,-7.2284508334016655,17482.262499999993,16657.245,16448.4075,16600.29,72.0,4.0,68.0,62.75000723447246,62.576593646151295,14.442861157817395,48.23637249003258,78.12446965839956,53.14245076409605,-21.87553034160043,350.0739705882588,17610.18360525295,1.1733453301689423,0.9389163274268421,0.9345359057268964,72.19708762581062,1.0
2016-04-13,17741.66,17918.35,17741.66,17908.28,91710000,23492534753.13932,14519810000,0.20705662978159164,4088685168.3976545,34872.72211318245,3761.3994531046365,1728616.973283372,3537.2871180371344,172.22492031658857,17867.467430159362,17368.386569840703,17617.927000000032,1.0,0.0,17678.814666666698,17678.814666666698,17513.083666666655,1.0,0.0,17325.76,17908.28,1.0,0.0,-190.0592269562221,-211.6195227448148,21.560295788592672,17652.752995091218,17462.693768134995,15.965998267006269,25.42461760362465,16.517869049903556,1.073041988599553,0.8270193181472317,0.2460226704523213,0.19057214190629765,23.843432426875292,188.920508585808,15.182999999968159,47.78284836754443,55.430035903495714,-7.647187535951282,17535.697500000002,16710.68,16466.8425,16600.29,100.0,8.0,92.0,67.75320043425964,69.39175935134284,15.090225478870178,54.98584548247217,98.06100050063549,71.44860707162314,-1.9389994993645212,345.5430294117868,17619.556156702973,2.126499610216821,1.0553995908866298,1.04986912769629,74.01445498413214,1.0
2016-04-14,17912.25,17962.14,17885.44,17926.43,84510000,23498352390.68821,14604320000,0.1908922269599144,3723709644.3408647,8511.784995858545,5166.6662809895815,1053557.6526403965,3540.872150278778,162.67242828492982,17894.181723332014,17401.739276668046,17647.96050000003,1.0,0.0,17700.93133333337,17700.93133333337,17536.12833333332,1.0,0.0,17481.49,17926.43,1.0,0.0,-197.812549567574,-208.85812810936662,11.045578541792624,17694.85714969257,17497.044600124995,16.58721784730523,26.448805798817798,15.983656824631195,1.1766807764514182,0.7727232474938883,0.4039575289575299,0.1863754095382095,23.989359376235967,209.34927225790955,68.6994999999697,46.17847675349565,53.69260151091262,-7.5141247574169645,17557.5925,16732.575,16539.9825,16600.29,100.0,4.0,96.0,68.19957966583779,75.95832439830741,15.712817449955068,57.02524888615111,93.23507681815613,89.80684899239698,-6.764923181843862,373.57385294119376,17632.893379347617,1.663461522102452,0.10134976670010952,0.10129844249906483,74.19081822828302,2.0
2016-04-15,17925.95,17937.65,17867.41,17897.46,118160000,23481294554.697315,14486160000,0.14895678429515868,2702737523.7207217,-1263.7968855788095,4336.996925977707,-105301.7326938911,3540.872150278778,153.42918545643698,17925.278190385656,17412.239809614406,17668.75900000003,0.0,0.0,17718.607000000033,17718.607000000033,17571.12599999999,1.0,0.0,17502.59,17926.43,0.0,0.0,-199.32181885489624,-206.9508662584726,7.629047403576322,17726.026818970633,17526.705000115733,16.995503842881394,25.631275522768806,16.283034090020994,1.1282340009115526,0.8113711717025464,0.3168628292090062,0.1829360452256901,23.907064978694386,165.23750002648512,16.330999999969205,43.58553848105512,51.82912294884076,-8.243584467785638,17557.5925,16732.575,16552.9775,16600.29,96.0,4.0,92.0,66.61452998435354,67.84799561258093,16.204603753474085,52.632966901782716,87.74698315873219,93.01435349250784,-12.253016841267815,396.7368235294271,17637.521055001384,1.0205083802477402,-0.16160495982747713,-0.1617356814966442,73.90931722646205,1.0
2016-04-18,17890.2,18009.53,17848.22,18004.16,89390000,23564732979.46949,14575550000,0.084151202669598,3679191163.1892,4754.124566506134,4674.502640139193,341967.5021831446,3561.981908782764,154.21726691079306,17981.772785988487,17395.931214011576,17688.85200000003,1.0,0.0,17738.86900000003,17738.86900000003,17584.82799999999,1.0,0.0,17502.59,18004.16,1.0,0.0,-206.74450198479823,-206.90959340373772,0.16509141893948254,17768.816539129,17562.0720371442,17.79176816937937,26.975561867328285,15.126650248747161,1.1490612632434234,0.8014251087546953,0.3476361544887281,0.18098882491510007,23.857800424569465,166.7769580935074,103.8979999999683,41.35333484159771,49.91536734170475,-8.562032500107044,17629.57,16756.27,16568.4075,16600.29,100.0,4.0,96.0,69.43241291889147,67.97225536701987,16.85633819533293,60.05038196087555,98.97772701313556,93.31992899667456,-1.0222729868644562,415.2113235294273,17656.643796934557,1.804175155455809,0.5961739822298862,0.5944038968525689,74.94611932843985,1.0
2016-04-19,18012.1,18103.46,17984.43,18053.6,89820000,23579304299.304832,14665370000,0.06660076510383965,3787978254.1621537,15249.145067913416,3497.764469781713,779568.5194840343,3561.981908782764,150.69854021971364,18041.577985525368,17379.099014474694,17710.33850000003,1.0,0.0,17780.2216666667,17780.2216666667,17628.12466666666,1.0,0.0,17502.59,18053.6,1.0,0.0,-214.1478633887382,-208.35724740073783,-5.790615988000326,17812.629379263002,17598.48151587426,19.02213433259457,29.75005304313449,14.318584683063328,1.1225972481581608,0.8227839869189958,0.29981326123916496,0.18031160818417954,23.86122440960582,181.9751323601537,26.66149999996924,40.22478834237783,47.94163702912757,-7.716848686749742,17702.875,16803.235,16622.214999999997,16600.29,100.0,4.0,96.0,70.66781572336258,68.26222782868578,17.544956685424108,62.992641639339546,91.94806453175707,92.89092490120821,-8.051935468242919,454.8376764706045,17709.998159538132,1.466046563909449,0.2746032028153378,0.2742268570345985,75.4265269753169,1.0
2016-04-20,18059.49,18167.63,18031.21,18096.27,100210000,23574676510.124355,14765580000,0.0754733284486231,3857690032.139017,7552.040215547504,4088.224840232264,483496.68800817116,3561.981908782764,149.27068619774246,18101.54283805356,17370.50416194651,17736.023500000032,0.0,0.0,17823.987333333363,17823.987333333363,17676.349333333324,1.0,0.0,17502.59,18096.27,1.0,0.0,-220.91166091730702,-210.86813010405172,-10.04353081325533,17856.26639783792,17635.354736920614,20.469806925128868,30.819445693073675,13.432898512367116,1.1331439101662129,0.7820967873709809,0.35104712279523204,0.1806243709734564,23.90519813444835,171.58371963826158,-132.70350000003236,39.07690126080728,46.04689467918891,-6.969993418381628,17745.942499999994,16835.32,16704.8675,16600.29,100.0,4.0,96.0,71.7297695582069,75.89798003887482,18.25537765155815,68.70242006296988,89.55809189347374,93.49462781278874,-10.441908106526256,471.4802352941333,17754.970243574273,2.0255398319896294,0.2363517525590497,0.2360728811297008,75.84115064627655,2.0
2016-04-21,18092.84,18107.29,17963.89,17982.52,102720000,23498646518.492558,14662860000,0.06473333949562589,1637391456.1191573,-8910.846962616903,3832.3958915997746,-408831.9301130357,3561.981908782764,148.68361757796836,18124.100929959404,17395.93907004066,17760.020000000033,0.0,0.0,17868.661666666696,17868.661666666696,17726.98866666666,0.0,0.0,17515.73,18096.27,0.0,0.0,-214.61934660587573,-211.6183734044165,-3.00097320145926,17875.690028939778,17661.070682333902,21.126110350903254,28.802623515143623,15.625967582377484,1.1558256304918395,0.8269428277986977,0.32888280269314185,0.1799358573127414,23.94489780947401,115.46183660824065,-43.97000000003027,38.80432821964032,44.31568714546721,-5.511358925826876,17773.225,16835.32,16718.47,16582.345,96.0,4.0,92.0,64.9762618347546,68.10269733573949,18.58752761817702,59.012295344819094,72.91337430494583,84.80651024339215,-27.086625695054174,459.9264117647217,17793.28529938652,2.154139105577816,-0.6285825753041929,-0.630566473569516,74.73584381309966,1.0
2016-04-22,17985.05,18026.85,17909.89,18003.75,134120000,23579788201.1191,14796980000,0.06254283266081125,1810245190.959269,-5861.9528780197425,2862.030184694394,-487339.16589950776,3561.981908782764,145.51125582017144,18145.14060040467,17423.701399595393,17784.42100000003,0.0,0.0,17906.690333333358,17906.690333333358,17769.956333333328,0.0,0.0,17535.39,18096.27,0.0,0.0,-208.9372274546913,-211.08214421447147,2.1449167597801595,17895.391562949044,17686.454335494353,21.21351775961597,27.23704223108376,17.286183958470087,1.061698291728842,0.8641385446038121,0.19755974712502988,0.1784855474865683,23.90089748571764,86.64433375565807,-242.46100000003207,38.29057653192526,42.785473171582154,-4.4948966396568935,17796.62,16835.32,16770.807500000006,16520.61,92.0,16.0,76.0,65.62674181905099,59.488308052496926,18.93180973609065,56.88264051509043,76.01990049751234,79.49712223197723,-23.980099502487658,444.0426470588391,17827.918905560495,1.623951162928535,0.1180590929413583,0.11798945799572635,74.94213536534883,2.0
